PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,Verma; R; Kumar; N; Mahapatra; A; Shah; B,,,,Verma; Rohit; Kumar; Nand; Mahapatra; Ananya; Shah; Bigya,,,Effectiveness of tDCS augmentation for co-morbid obsessive compulsive disorder in chronic schizophrenia: A case report,ASIAN JOURNAL OF PSYCHIATRY,,,English,Editorial Material,,,,,,Obsessive; Compulsive; Schizophrenia; tDCS; Transcranial,DIRECT-CURRENT STIMULATION; SYMPTOMS; PREVALENCE,Management of obsessive compulsive disorder (OCD) remains a challenge; particularly in individuals having co-existing psychotic symptoms. Even in patients with schizophrenia having a fair to good response in psychotic symptoms; these obsessive-compulsive symptoms defy response to antipsychotic and anti-obsessive pharmacotherapeutic approach to a great extent. Recently developed neuromodulation techniques such as transcranial direct current stimulation (tDCS) can serve a viable and effective approach to manage such cases. The present paper documents the first utilization of tDCS (cathode: supplementary motor area; anode: right occipital cortex) as an add-on approach to pharmacotherapy to manage co-morbid OCD in a case of chronic schizophrenia.,[Verma; Rohit; Kumar; Nand] All India Inst Med Sci; Dept Psychiat; Room 4096;4th Floor;Teaching Block; New Delhi 110029; India; [Mahapatra; Ananya] Dr Ram Manohar Lohia Hosp; Post Grad Inst Med Educ & Res; Dept Psychiat; New Delhi; India; [Shah; Bigya] Annapurna Neuro Hosp; Kathmandu; Nepal,Verma; R (corresponding author); All India Inst Med Sci; Dept Psychiat; Room 4096;4th Floor;Teaching Block; New Delhi 110029; India.,rohit.aiims@gmail.com; nandkm2001@gmail.com; nnyaa09@gmail.com; shahbigya@gmail.com,,Verma; Rohit/0000-0001-7418-2511,Cognitive Science Research Initiative Grant by the Department of Science & Technology; Government of India [DST/CSRI/2017/186]; Department of Biotechnology; Government of IndiaDepartment of Biotechnology (DBT) India; Department of Science & Technology; Government of IndiaDepartment of Science & Technology (India),All authors declare that they have no conflicts of interest and that the manuscript; to the best of the author's knowledge; does not infringe upon any copyright or property right of any third party. Dr Rohit Verma is is supported by the Cognitive Science Research Initiative Grant by the Department of Science & Technology; Government of India (DST/CSRI/2017/186). Dr Nand Kumar is supported by research grants from the Department of Biotechnology; and the Department of Science & Technology; Government of India.,,20,6,6,0,0,ELSEVIER SCIENCE BV,AMSTERDAM,PO BOX 211; 1000 AE AMSTERDAM; NETHERLANDS,1876-2018,1876-2026,,ASIAN J PSYCHIATR,Asian J. Psychiatr.,DEC,2018,38,,,,,,9,11,,10.1016/j.ajp.2018.10.013,,,3,Psychiatry,Psychiatry,HD8FN,WOS:000452790400008,30359846,,,,05/12/2020
J,Michael; A; Thirumoorthy; A; Girish; N; Sivakumar; PT,,,,Michael; Anila; Thirumoorthy; A.; Girish; N.; Sivakumar; P. T.,,,Training Community health workers in geriatric mental health: Process of manual development and pilot testing findings,ASIAN JOURNAL OF PSYCHIATRY,,,English,Article,,,,,,Geriatric mental health; Community health workers; Manual development,DEMENTIA,The rising population of elderly possibly indicates an improvement in the quality of health care in the country at the same time it also point out the responsibility of ensuring quality care. Amidst this; unlike the physical health; mental health in the elderly has not received much attention. Strengthening the capacity of primary health care to deliver effective elder care services is recommended for a developing country like India. In this context; addressing the mental health needs of elderly would be successful if task shifting method is strategically used. The current paper shares the process of manual development for health workers and presents findings of pilot testing in rural Bangalore. The pilot experience observes that this is a useful method of ensuring mental health help to the elderly in the community.,[Michael; Anila; Thirumoorthy; A.] NIMHANS; Dept Psychiat Social Work; Dr MV Govindaswamy Ctr; Bangalore 560029; Karnataka; India; [Sivakumar; P. T.] NIMHANS; Dept Psychiat; Bangalore 560029; Karnataka; India; [Girish; N.] NIMHANS; Dept Epidemiol; Bangalore 560029; Karnataka; India,Thirumoorthy; A (corresponding author); NIMHANS; Dept Psychiat Social Work; Dr MV Govindaswamy Ctr; Bangalore 560029; Karnataka; India.,anilamichael.m@gmail.com; thirumoorthia04@yahoo.co.in; girishnrao@yahoo.com; sivakumar.nimhans@gmail.com,,,,,,14,1,1,0,7,ELSEVIER SCIENCE BV,AMSTERDAM,PO BOX 211; 1000 AE AMSTERDAM; NETHERLANDS,1876-2018,1876-2026,,ASIAN J PSYCHIATR,Asian J. Psychiatr.,DEC,2018,38,,,,,,12,15,,10.1016/j.ajp.2018.10.017,,,4,Psychiatry,Psychiatry,HD8FN,WOS:000452790400009,30359844,,,,05/12/2020
J,Sharma; U; Bhushan; B,,,,Sharma; Ujjwal; Bhushan; Braj,,,The hindi adaptation and standardization of BAPQ: A brief tool for assessing Broad Autism Phenotype,ASIAN JOURNAL OF PSYCHIATRY,,,English,Article,,,,,,Broad Autism Phenotype questionnaire; Hindi adaptation; Factor analysis,PARENTS; LANGUAGE; PERSONALITY,Broad Autism Phenotype (BAP) refers to the characteristics and behaviour patterns similar to the defining features of Autism Spectrum Disorder (ASD) which are sub-threshold but still qualitatively similar to ASD. Broad Autism Phenotype Questionnaire (BAPQ) has been established to be reliable tool for assessing BAP which has been translated in different languages. In this article; we describe adaptation and standardization of BAPQ in Hindi; a widely spoken language in India. The questionnaire was translated into Hindi adhering to the International Test Commission Guidelines. The reliability coefficient obtained using Cronabch's Alphas was moderate (0.608). The self report translated version was then administered to 96 parents of children diagnosed with ASD. 68 participants scored over the cutoff to indicate presence of BAP in them. Their responses on BAPQ were analysed through confirmatory factor analysis. Factor analysis revealed different factor structure than given in the original scale. Therefore; based on the findings; a brief scale of BAP is proposed.,[Sharma; Ujjwal; Bhushan; Braj] Indian Inst Technol Kanpur; Dept Humanities & Social Sci; Kanpur; Uttar Pradesh; India,Sharma; U (corresponding author); Indian Inst Technol Kanpur; Dept Humanities & Social Sci; Kanpur; Uttar Pradesh; India.,usharma@iitk.ac.in; brajb@iitk.ac.in,SHARMA; UJJWAL/AAS-1541-2020; Bhushan; Braj/B-1173-2008,SHARMA; UJJWAL/0000-0003-4320-2166; ,,,,17,2,2,2,5,ELSEVIER SCIENCE BV,AMSTERDAM,PO BOX 211; 1000 AE AMSTERDAM; NETHERLANDS,1876-2018,1876-2026,,ASIAN J PSYCHIATR,Asian J. Psychiatr.,DEC,2018,38,,,,,,16,19,,10.1016/j.ajp.2018.10.008,,,4,Psychiatry,Psychiatry,HD8FN,WOS:000452790400010,30384223,,,,05/12/2020
J,Bhat; US; Amaresha; AC; Kodancha; P; John; S; Kumar; S; Aiman; A; Jain; PA; Cherian; AV,,,,Bhat; Shinivasa U.; Amaresha; Anekal C.; Kodancha; Prabhath; John; Soyuz; Kumar; Shishir; Aiman; Agneita; Jain; Praveen A.; Cherian; Anish; V,,,Psychological distress among college students of coastal district of Karnataka: A community-based cross-sectional survey,ASIAN JOURNAL OF PSYCHIATRY,,,English,Article,,,,,,Psychological distress; College students; Educational streams; Suicidal ideation,SUICIDAL IDEATION; MEDICAL-STUDENTS; DEPRESSION; PREVALENCE; STRESS; DISORDERS,Background: Common Mental Disorders (CMDs) are frequent among adolescents and early adults. National Mental Health Survey of India 2015-2016 shows alarming results; especially for depression. This study explored the prevalence of psychological distress among college students. Additionally; the relationship between gender; living arrangement with psychological distress in various educational streams were explored. Materials and Methods: Through a cross-sectional community-based survey a total of 4839 college going students of various educational streams in Mangalore; Karnataka were assessed for psychological distress with Self-Reporting Questionnaire (SRQ-20). Results: Participants had median age of 19 (range=9) years and the majority (59.5%) were females. The median SRQ score was 4 (range 20) and about 28.5% of students were found to be psychologically stressed. The suicidal ideation was reported by 13.6% of the students. Engineering and Arts/science/commerce students had significantly higher psychological distress scores as compared to health and allied sciences (k=47.7; p < 0.001) and those who were staying with families (U=2;687;648.5; p=0.004) reported higher levels of psychological distress in comparison to those who were staying away from their families. Conclusion: Prevalence of psychological distress was high among students; especially non-medical students; students who were staying with their families; and those who were younger in age. A significant proportion of students had suicidal ideation; which needs early mental health interventions at the college level.,[Bhat; Shinivasa U.; Kodancha; Prabhath; Kumar; Shishir; Aiman; Agneita] KS Hedge Med Acad; Mangaluru; India; [Amaresha; Anekal C.] CHRIST; Bengaluru; India; [John; Soyuz; Jain; Praveen A.] Kasturba Med Coll & Hosp; Manipal; Karnataka; India; [Cherian; Anish; V] Natl Inst Mental Hlth & Neurosci; Bengaluru; India,Cherian; AV (corresponding author); Natl Inst Mental Hlth & Neurosci; Bengaluru; India.,anishvcherian@gmail.com,Cherian; Anish V/J-4069-2019; Anekal; Amaresh C/D-8711-2015,Cherian; Anish V/0000-0001-7480-9644; Anekal; Amaresh C/0000-0002-9851-1698; A; Praveen/0000-0002-5639-9933,NITTE (Deemed to be University); Mangaluru; Karnataka; India,This work is supported by NITTE (Deemed to be University); Mangaluru; Karnataka; India. The Authors acknowledges the efforts of volunteers; Mr. Puneet Ballukaraya; Mr Dheeraj Devadiga and Mr. Hariprasad P. in conducting the survey. The authors thank Dr. Shalini Sharma; Nitte University for facilitating the data collection process.,,44,1,1,0,6,ELSEVIER SCIENCE BV,AMSTERDAM,PO BOX 211; 1000 AE AMSTERDAM; NETHERLANDS,1876-2018,1876-2026,,ASIAN J PSYCHIATR,Asian J. Psychiatr.,DEC,2018,38,,,,,,20,24,,10.1016/j.ajp.2018.10.006,,,5,Psychiatry,Psychiatry,HD8FN,WOS:000452790400011,30384224,,,,05/12/2020
J,Adhikari; TB; Rijal; A,,,,Adhikari; Tara Ballav; Rijal; Anupa,,,E-mental health - An untapped opportunity in Nepal,ASIAN JOURNAL OF PSYCHIATRY,,,English,Letter,,,,,,,,,[Adhikari; Tara Ballav; Rijal; Anupa] Nepal Hlth Frontiers; Kathmandu; Nepal; [Adhikari; Tara Ballav] Aarhus Univ; Dept Publ Hlth; Aarhus; Denmark,Adhikari; TB (corresponding author); Nepal Hlth Frontiers; Kathmandu; Nepal.,adhikaritaraballav@gmail.com,Meressa; Beyene/W-6568-2019; Adhikari; Tara Ballav/J-7071-2019,Meressa; Beyene/0000-0002-1864-0765; Adhikari; Tara Ballav/0000-0002-7654-5483; Rijal; Anupa/0000-0003-4158-6805,,,,10,0,0,0,2,ELSEVIER SCIENCE BV,AMSTERDAM,PO BOX 211; 1000 AE AMSTERDAM; NETHERLANDS,1876-2018,1876-2026,,ASIAN J PSYCHIATR,Asian J. Psychiatr.,DEC,2018,38,,,,,,25,26,,10.1016/j.ajp.2018.10.021,,,2,Psychiatry,Psychiatry,HD8FN,WOS:000452790400012,30384225,,,,05/12/2020
J,Narasimha; VL; Mukherjee; D; Shukla; L; Benegal; V; Murthy; P,,,,Narasimha; Venkata Lakshmi; Mukherjee; Diptadhi; Shukla; Lekhansh; Benegal; Vivek; Murthy; Pratima,,,Election bans and alcohol banes: The impact of elections on treatment referrals at a tertiary addiction treatment facility in India,ASIAN JOURNAL OF PSYCHIATRY,,,English,Editorial Material,,,,,,Election; Alcohol; India,,Pattern of alcohol use and its related complications is determined by multiple factors. We studied the effects of sudden ban of alcohol during elections in a state of India. We found that unexpected election bans could lead to severe complications in alcohol dependent individuals. Impact of sudden policy changes needs to be thought prior to implementation.,[Narasimha; Venkata Lakshmi; Mukherjee; Diptadhi; Shukla; Lekhansh; Benegal; Vivek; Murthy; Pratima] Natl Inst Mental Hlth & Neurosci NIMHANS; Dept Psychiat; Ctr Addict Med; Hosur Rd; Bengaluru 560029; India,Murthy; P (corresponding author); Natl Inst Mental Hlth & Neurosci NIMHANS; Dept Psychiat; Ctr Addict Med; Hosur Rd; Bengaluru 560029; India.,pratimamurthy@gmail.com,,Benegal; Vivek/0000-0002-8896-9689,,,,10,2,2,0,0,ELSEVIER SCIENCE BV,AMSTERDAM,PO BOX 211; 1000 AE AMSTERDAM; NETHERLANDS,1876-2018,1876-2026,,ASIAN J PSYCHIATR,Asian J. Psychiatr.,DEC,2018,38,,,,,,27,28,,10.1016/j.ajp.2018.10.019,,,2,Psychiatry,Psychiatry,HD8FN,WOS:000452790400013,30388459,,,,05/12/2020
J,Achalia; R; Korhale; D; Lakkas; Y; Mehta; UM,,,,Achalia; Rashmin; Korhale; Dnyanda; Lakkas; Yogesh; Mehta; Urvakhsh Meherwan,,,Protracted delirium tremens and the forgotten cation: A case report,ASIAN JOURNAL OF PSYCHIATRY,,,English,Letter,,,,,,,MAGNESIUM,,[Achalia; Rashmin] Achalia Neuropsychiat Hopsital; Aurangabad; Maharashtra; India; [Korhale; Dnyanda] Indian Inst Medial Sci & Res; Warudi; India; [Lakkas; Yogesh] Endoworld Hosp; Aurangabad; Maharashtra; India; [Mehta; Urvakhsh Meherwan] Natl Inst Mental Hlth & Neurosci NIMHANS; Dept Psychiat; Bengaluru; India,Mehta; UM (corresponding author); Natl Inst Mental Hlth & Neurosci NIMHANS; Psychiat; Bangalore 560029; Karnataka; India.; Mehta; UM (corresponding author); Natl Inst Mental Hlth & Neurosci NIMHANS; Bangalore 560029; Karnataka; India.,urvakhsh@nimhans.ac.in,,Achalia; Rashmin/0000-0003-3822-4379,,,,10,0,0,0,0,ELSEVIER SCIENCE BV,AMSTERDAM,PO BOX 211; 1000 AE AMSTERDAM; NETHERLANDS,1876-2018,1876-2026,,ASIAN J PSYCHIATR,Asian J. Psychiatr.,DEC,2018,38,,,,,,29,30,,10.1016/j.ajp.2018.10.020,,,2,Psychiatry,Psychiatry,HD8FN,WOS:000452790400014,30388460,,,,05/12/2020
J,Montag; C,,,,Montag; Christian,,,Cross-cultural research projects as an effective solution for the replication crisis in psychology and psychiatry,ASIAN JOURNAL OF PSYCHIATRY,,,English,Letter,,,,,,,EMPIRICAL-EVIDENCE; INTERNET; EMPATHY; CHINA,,[Montag; Christian] Univ Elect Sci & Technol; Clin Hosp; Chengdu Brain Sci Inst; NeuSCAN Lab; Chengdu; Sichuan; Peoples R China; [Montag; Christian] Univ Elect Sci & Technol; Key Lab Neuroinformat; Chengdu; Sichuan; Peoples R China; [Montag; Christian] Ulm Univ; Inst Psychol & Educ; Mol Psychol; Ulm; Germany,Montag; C (corresponding author); Univ Elect Sci & Technol; Clin Hosp; Chengdu Brain Sci Inst; NeuSCAN Lab; Chengdu; Sichuan; Peoples R China.; Montag; C (corresponding author); Univ Elect Sci & Technol; Key Lab Neuroinformat; Chengdu; Sichuan; Peoples R China.; Montag; C (corresponding author); Ulm Univ; Inst Psychol & Educ; Mol Psychol; Ulm; Germany.,christian.montag@uni-ulm.de,,,German Research Foundation (DFG)German Research Foundation (DFG) [MO2363/3-2],The position of CM is funded by a Heisenberg grant awarded to him by the German Research Foundation (DFG; MO2363/3-2).,,10,3,3,0,8,ELSEVIER SCIENCE BV,AMSTERDAM,PO BOX 211; 1000 AE AMSTERDAM; NETHERLANDS,1876-2018,1876-2026,,ASIAN J PSYCHIATR,Asian J. Psychiatr.,DEC,2018,38,,,,,,31,32,,10.1016/j.ajp.2018.10.003,,,2,Psychiatry,Psychiatry,HD8FN,WOS:000452790400015,30391678,,,,05/12/2020
J,Thankappan; S; Sen; S; Subramanian; S; Sinha; P; Purushottam; M; Bharath; S,,,,Thankappan; Sreelakshmi; Sen; Somdatta; Subramanian; Sarada; Sinha; Preeti; Purushottam; Meera; Bharath; Srikala,,,Insulin resistance in patients with Alzheimer's dementia: A controlled study from India,ASIAN JOURNAL OF PSYCHIATRY,,,English,Letter,,,,,,,DISEASE,,[Thankappan; Sreelakshmi; Sen; Somdatta; Sinha; Preeti; Bharath; Srikala] Natl Inst Mental Hlth & Neurosci; Dept Psychiat; Bangalore; Karnataka; India; [Subramanian; Sarada] Natl Inst Mental Hlth & Neurosci; Dept Neurochem; Bangalore; Karnataka; India; [Purushottam; Meera] Natl Inst Mental Hlth & Neurosci; Mol Genet Lab; Bangalore; Karnataka; India,Subramanian; S (corresponding author); Natl Inst Mental Hlth & Neurosci; Dept Neurochem; Bangalore; Karnataka; India.,sarada@nimhans.ac.in,,Purushottam; Meera/0000-0002-4000-268X,Council of Scientific & Industrial Research; New Delhi; IndiaCouncil of Scientific & Industrial Research (CSIR) - India [37 (1607) 13/ EMR-II],This study was supported by funding to Sa. S. (Grant no. 37 (1607) 13/ EMR-II) from Council of Scientific & Industrial Research; New Delhi; India. The funders had no role in study design; data collection and analysis; decision to publish; or preparation of the manuscript.,,10,0,0,0,0,ELSEVIER SCIENCE BV,AMSTERDAM,PO BOX 211; 1000 AE AMSTERDAM; NETHERLANDS,1876-2018,1876-2026,,ASIAN J PSYCHIATR,Asian J. Psychiatr.,DEC,2018,38,,,,,,33,34,,10.1016/j.ajp.2018.10.026,,,2,Psychiatry,Psychiatry,HD8FN,WOS:000452790400016,30391679,,,,05/12/2020
J,Izuan; AZ; Azhar; SS; Tan; MKS; Syed-Sharizman; SAR,,,,Izuan; Azhar Zahir; Azhar; Shah Shamsul; Tan; Mooi Koon Susan; Syed-Sharizman; Syed Abdul Rahim,,,Neighbourhood influences and its association with the mental health of adolescents in Kuala Lumpur; Malaysia,ASIAN JOURNAL OF PSYCHIATRY,,,English,Article,,,,,,Neighbourhood; Mental health status; Environment; Facilities; SDQ,BEHAVIORAL-PROBLEMS; DIFFICULTIES; STRENGTHS; CHILDREN; PREVALENCE; VALIDITY,Background: Mental health problems are affecting more children and adolescents worldwide. Individual; family and school factors are often linked with mental health problems among adolescents. Aim: To determine the neighbourhood factors influencing the prevalence of abnormal mental health status among adolescents in an urban population. Method: A cross-sectional study was conducted among adolescents aged 13; 14 and 16 years old from thirteen secondary schools in Kuala Lumpur using validated questionnaires. A total of 567 adolescents participated in this study. Results: The prevalence of abnormal mental health status in this study was 4.4%. In multivariable analysis; female (OR=1.79; 95% CI: 1.11-2.89); having divorced parents (OR=3.53; 95% CI: 1.96-6.36); high educational stress (OR=8.18; 95% CI: 4.25-15.75); medium educational stress (OR=2.99; 95% CI: 1.53-5.83); whose house has been broken in before (OR=2.02; 95% CI: 1.11-3.68) and living in a neighbourhood with low socioeconomic status (OR=2.09; 95% CI: 1.23-3.56) were more likely to have abnormal mental health status. Conclusions: Neighbourhood factors were found to be significant in determining adolescents' mental health status. The findings emphasize the importance of those in the public health sector to highlight these significant neighbourhood factors to the Ministry of Housing and Local Government. Swift action needs to be taken by the Ministry to provide solutions related to the neighbourhood factors and this can contribute to improvement in the adolescents' mental health.,[Izuan; Azhar Zahir] Univ Teknol MARA UiTM; Dept Publ Hlth Med; Fac Med; Selangor; Malaysia; [Azhar; Shah Shamsul] Univ Kebangsaan Malaysia; Med Ctr; Fac Med; Dept Community Hlth; Kuala Lumpur; Malaysia; [Tan; Mooi Koon Susan] Univ Kebangsaan Malaysia; Med Ctr; Fac Med; Dept Psychiat; Kuala Lumpur; Malaysia; [Syed-Sharizman; Syed Abdul Rahim] Univ Malaysia Sabah; Fac Med & Hlth Sci; Dept Community & Family Med; Sabah; Malaysia,Izuan; AZ (corresponding author); Univ Teknol MARA UiTM; Fac Med; Dept Publ Hlth Med; Jalan Hosp; Sungai Buloh Campus;Acad Bldg;Level 7; Sungai Buloh 47000; Selangor; Malaysia.,drzahir@salam.uitm.edu.my; shamsulazharshah@yahoo.com; susanmktan@gmail.com; syedsharizman@gmail.com,RAHIM; SYED SHARIZMAN SYED ABDUL/AAL-9658-2020,RAHIM; SYED SHARIZMAN SYED ABDUL/0000-0002-9090-2563,Universiti Kebangsaan Malaysia Research Ethics Committee (UKMREC) grant [UKM 1.5.3.5/244/FF-2014-426],This research was conducted with the support of Universiti Kebangsaan Malaysia Research Ethics Committee (UKMREC) grant (Approval number: UKM 1.5.3.5/244/FF-2014-426).,,45,0,0,0,2,ELSEVIER SCIENCE BV,AMSTERDAM,PO BOX 211; 1000 AE AMSTERDAM; NETHERLANDS,1876-2018,1876-2026,,ASIAN J PSYCHIATR,Asian J. Psychiatr.,DEC,2018,38,,,,,,35,41,,10.1016/j.ajp.2018.10.018,,,7,Psychiatry,Psychiatry,HD8FN,WOS:000452790400017,30408711,,,,05/12/2020
